100,2191
100,1996
100,2400
100,2277
100,2311
200,9456
200,9320
200,9753
200,9516
200,10133
300,24508
300,22554
300,23476
300,23756
300,21509
400,40430
400,37608
400,38339
400,39450
400,38744
500,63607
500,65200
500,61914
500,61830
500,60214
600,91495
600,90460
600,90174
600,89666
600,89876
700,121001
700,125870
700,128992
700,122157
700,120199
800,153658
800,162602
800,165008
800,156001
800,156180
900,199509
900,203336
900,199442
900,205567
900,203737
1000,249660
1000,247729
1000,245791
1000,254994
1000,243051
1100,294867
1100,302021
1100,309481
1100,299645
1100,297692
1200,354822
1200,353196
1200,344579
1200,360958
1200,350441
1300,424507
1300,423895
1300,417998
1300,428504
1300,424982
1400,493371
1400,499200
1400,494005
1400,492884
1400,490802
1500,570816
1500,540795
1500,561925
1500,566967
1500,564013
1600,639854
1600,651342
1600,656701
1600,637285
1600,618479
1700,726585
1700,731430
1700,719167
1700,723720
1700,712979
1800,825804
1800,782237
1800,793405
1800,808080
1800,813055
1900,912953
1900,914173
1900,911582
1900,902595
1900,899309
2000,999105
2000,996512
2000,1019132
2000,1018787
2000,998949
2100,1105830
2100,1097071
2100,1068342
2100,1089096
2100,1115360
2200,1208107
2200,1168559
2200,1197910
2200,1201997
2200,1216655
2300,1309824
2300,1305173
2300,1287117
2300,1351578
2300,1313057
2400,1470330
2400,1421765
2400,1423760
2400,1436743
2400,1448111
2500,1579210
2500,1570658
2500,1580006
2500,1598399
2500,1515945
2600,1680555
2600,1668223
2600,1702119
2600,1674389
2600,1685882
2700,1803334
2700,1885649
2700,1834977
2700,1825926
2700,1790257
2800,1931039
2800,1930165
2800,1986617
2800,1961439
2800,1963027
2900,2081415
2900,2096199
2900,2088171
2900,2075454
2900,2073115
3000,2308369
3000,2203683
3000,2254639
3000,2244711
3000,2253108
3100,2384652
3100,2388577
3100,2411754
3100,2449116
3100,2338297
3200,2590143
3200,2562658
3200,2522497
3200,2596274
3200,2562402
3300,2706960
3300,2697776
3300,2776779
3300,2715456
3300,2730038
3400,2878665
3400,2941123
3400,2906670
3400,2839016
3400,2916895
3500,3112859
3500,3033605
3500,3006194
3500,3130505
3500,3048109
3600,3188935
3600,3272304
3600,3229496
3600,3288439
3600,3250023
3700,3353133
3700,3464947
3700,3478299
3700,3365847
3700,3448960
3800,3631557
3800,3620475
3800,3598240
3800,3645186
3800,3566274
3900,3807888
3900,3834106
3900,3876217
3900,3789715
3900,3875586
4000,4041253
4000,3949763
4000,3960100
4000,4005687
4000,3965162
4100,4204134
4100,4152308
4100,4170047
4100,4187413
4100,4155696
4200,4393560
4200,4451374
4200,4372906
4200,4349924
4200,4407879
4300,4624857
4300,4673329
4300,4612903
4300,4720486
4300,4682107
4400,4919079
4400,4846332
4400,4874340
4400,4851070
4400,4877448
4500,5131588
4500,5110166
4500,5007085
4500,5084435
4500,5074817
4600,5365698
4600,5274276
4600,5211981
4600,5238156
4600,5244947
4700,5631330
4700,5490879
4700,5495419
4700,5516496
4700,5555332
4800,5697287
4800,5744634
4800,5795110
4800,5787136
4800,5797330
4900,5889313
4900,6081514
4900,6052379
4900,6103616
4900,6020914
5000,6307980
5000,6313947
5000,6347302
5000,6240863
5000,6267028
5100,6595967
5100,6420622
5100,6480171
5100,6474892
5100,6511991
5200,6846053
5200,6854779
5200,6706424
5200,6810486
5200,6692320
5300,7007309
5300,7025737
5300,6968505
5300,6916933
5300,7002563
5400,7355713
5400,7131737
5400,7351775
5400,7318146
5400,7268394
5500,7575855
5500,7439416
5500,7681224
5500,7583048
5500,7651131
5600,7846548
5600,7845656
5600,7902514
5600,7859170
5600,7838484
5700,8017550
5700,8143268
5700,8042818
5700,8105429
5700,8131423
5800,8378021
5800,8299195
5800,8330378
5800,8356321
5800,8302155
5900,8688395
5900,8819808
5900,8617888
5900,8652854
5900,8671520
6000,9035959
6000,8884271
6000,8930183
6000,9047270
6000,9028758
6100,9364018
6100,9198174
6100,9156766
6100,9292214
6100,9307521
6200,9550612
6200,9600642
6200,9742799
6200,9527435
6200,9565103
6300,9877367
6300,9920482
6300,9942438
6300,9908589
6300,9993910
6400,10281452
6400,10238565
6400,10239748
6400,10156981
6400,10253684
6500,10502916
6500,10430348
6500,10475847
6500,10643582
6500,10543712
6600,10934420
6600,10906477
6600,10912870
6600,10953750
6600,10877142
6700,11285717
6700,11368092
6700,11053752
6700,11217155
6700,10971232
6800,11553888
6800,11645873
6800,11440267
6800,11466479
6800,11477998
6900,11955803
6900,11817578
6900,11800723
6900,11903862
6900,11767339
7000,12261907
7000,12342351
7000,12293583
7000,12211540
7000,12298155
7100,12504913
7100,12524277
7100,12525005
7100,12634131
7100,12445738
7200,13038169
7200,12856570
7200,12952204
7200,13020213
7200,12682360
7300,13372422
7300,13279853
7300,13507974
7300,13507491
7300,13349215
7400,13711955
7400,13809938
7400,13593312
7400,13612091
7400,13927289
7500,14016526
7500,14075347
7500,14098262
7500,14124461
7500,14206419
7600,14491008
7600,14242402
7600,14536461
7600,14532036
7600,14426336
7700,14874300
7700,14664242
7700,14769702
7700,14627171
7700,14922311
7800,15132217
7800,15173934
7800,15201665
7800,15318716
7800,15264063
7900,15749900
7900,15491479
7900,15544138
7900,15622132
7900,15479160
8000,16008167
8000,15873083
8000,15884546
8000,15802020
8000,16181384
8100,16360959
8100,16375046
8100,16672747
8100,16484988
8100,16264573
8200,16898155
8200,16945515
8200,16850050
8200,16777367
8200,17080661
8300,17289700
8300,17143875
8300,17261893
8300,17329317
8300,17262653
8400,17653374
8400,17552891
8400,17778179
8400,17517502
8400,17813865
8500,17842206
8500,18031751
8500,18212582
8500,17913668
8500,17706942
8600,18623350
8600,18454897
8600,18328059
8600,18396834
8600,18447732
8700,18748832
8700,18761825
8700,18780496
8700,18872511
8700,19000930
8800,19183203
8800,19345395
8800,19323406
8800,19284402
8800,19414897
8900,19523950
8900,19782269
8900,19840147
8900,19726296
8900,19867960
9000,20402673
9000,20161186
9000,20064858
9000,20322379
9000,20244487
9100,20616515
9100,20650845
9100,20872953
9100,20744716
9100,20721091
9200,21073134
9200,21226556
9200,20975118
9200,21306612
9200,21122575
9300,21477903
9300,21486887
9300,21485629
9300,21373644
9300,21557000
9400,22371865
9400,22293481
9400,22505676
9400,22206217
9400,22144667
9500,22712003
9500,22814743
9500,22358227
9500,22270996
9500,22639767
9600,23016144
9600,23031493
9600,23094331
9600,23325150
9600,22993430
9700,23514065
9700,23784474
9700,23223007
9700,23499709
9700,23314438
9800,24365649
9800,23830106
9800,23965398
9800,24036459
9800,23962784
9900,24349194
9900,24606393
9900,24740668
9900,24504855
9900,24633049
10000,24796678
10000,24909180
10000,24807980
10000,25001587
10000,24910146
